sample_idx,tweet_pos,tweet_id,text,strict_majority_label,unique_highest_frequency_label,chatgpt_label,strict_majority_is_8emotion,unique_highest_frequency_is_8emotion
20,25,1475614567980019718,"Danas čovjek u mom rodnom gradu ubio svou ženu sačmaricom pred djetetom, pa onda ubio sebe. Nije se mogao pomiriti s tim da ga je žena htjela ostaviti. Scena se dešavala i ranije ali nije prijavila. #NisamPrijavila",Emocionalno neutralno,Emocionalno neutralno,tuga,false,false
20,26,1475173034818420747,"To što ti nijesi imao slična iskustva, ne znači da su priče iz #NisamPrijavila lažne. Budi srećan što nijesi i pruži podršku ovima što jesu",bes,bes,poverenje,true,true
20,27,1475068135673839623,"ujutru je doruckovao sa svima kao da se nista nije dogodilo. ja sam pokupila stvari, otisla kuci, izdvojila se iz tog drustva kompletno i potisnula sve sto se desilo. drugarici sam priznala tek godinama kasnije kada vise nije bila sa tim deckom. #NisamPrijavila",,tuga,tuga,false,true
20,28,1475247295927095298,"#nisamprijavila imala sam 17 godina, on 26.nevina glupa. On na hleb da ga mazes. Naravno krila sam od mame i tate da imam tako starijeg decka. Odlucim da raskinem i tu krecu pretnje kako ce doci na moju adresu ako istog trena ne dodjem u njegov kraj (zima, dva sata voznje)",strah,strah,strah,true,true
20,29,1475510423789182984,"Pisala sam ovde par puta svoja #NisamPrijavila 
Samo ću ovaj put dodati, da nismo mnogo pobegli od Nečiste krvi i ako je bila pre 100 god",,,bes,false,false
20,30,1475050144261410819,Razbolela sam se čitajući #nisamprijavila,tuga,tuga,gađenje,true,true
20,31,1475052677067386888,"Ovo #NisamPrijavila je tako mučno čitati, da mi se sve prevrće u stomaku.
Ne samo zato što imam ćerku, nego razmišljam jesam li i ja svojim ponašanjem ovako povredio nekog.",,tuga,gađenje,false,true
20,32,1475422850295214080,"#NisamPrijavila jer je pobjegao prije nego sam mu uspjela vidjeti lice, jer ne znam tko je.",,Emocionalno neutralno,strah,false,false
20,33,1475374013186818048,"систем не верује ни мртвој жени, а камоли живој жени #NisamPrijavila",bes,bes,bes,true,true
20,34,1475159971423821834,"#nisamprijavila jer sam mislila da mogu sama sa njim da se izborim bez mesanja sebi bilskih ljudi. Nisam prijavila jer mi je pretio kako ce te iste meni bliske ljude da maltretira i sikanira. Godine su mi bile potrebne da izadjem iz tog pakla,posledice i dalje osecam...",strah,strah,strah,true,true
20,36,1475549095796301828,"Prijavila sam.
Svaki put.
Nastavnika i profesora fizičkog koji su dirali učenice, nekoliko momaka svojih drugarica, drugaricinog šefa, likove koji su me spopadali kad sam radila u kafani, lika koji me je pipao u autobusu...
Nikog nije bilo briga.
#NisamPrijavila",,,tuga,false,false
20,37,1475563482904989701,USKOK i Gabika Žalac takođe podržavaju #NisamPrijavila,Emocionalno neutralno,Emocionalno neutralno,poverenje,false,false
20,38,1475121835956224005,#NisamPrijavila jer ne znam ni odakle da počnem. Mlađi dani su i dalje bolna tačka i jer tada nisam znala,tuga,tuga,tuga,true,true
20,39,1475493284999016451,"Nakon masovnih, jezivih, ispovesti pod #NisamPrijavila upućujem poziv našim POLICAJCIMA.
Neke od tih žena mogu biti vaše majke ili sestre ili ćerke...
Elem, želim da vas ohrabrim da vi pod npr #NisamReagovao opišete zašto ne radite svoj posao, ko vas plaši-ugrožava. Ako ste časni",bes,bes,bes,true,true
20,42,1475053233638977537,"#nisamprijavila da me je pokrao i uz to mi i ostao dužan izvjesnu sumu novca,jer me bilo sramota njegove sramote,al sam odmah šutnula raspada ljudskog
A onda sam poslije svega,kao što to obično biva,saznala za iste scenarije s bivšim mu đevojkama,koje su potpuno ok i na mjestu",bes,bes,bes,true,true
20,43,1475071218319564801,"Meni je ubedljivo najtužnije sa ovom #NisamPrijavila pričom što i da jesu prijavile institucije verovatno ne bi uradile ništa, i to je najveći poraz ove države. Žene to znaju i zato i ne prijavljuju.",tuga,tuga,tuga,true,true
20,44,1475379633839349763,"Zbog svih ovih #nisamprijavila priča, i zbog sopstvenog iskustva koje #NisamPrijavila jer sam debilu na prvu pokazala zube i poslala ga mami na prevaspitavanje, nikada neću da se udam ili vežem za nekog jer sam prestravljena na kakvu budaletinu mogu da naletim. 👇",bes,bes,strah,true,true
20,45,1475626463575658502,"#NisamPrijavila  psihičko maltretiranje koje trpim ceo život manje više od strane kojekakvih  ""mudonja""",bes,bes,bes,true,true
20,46,1475034666889535490,"Čitamo #NisamPrijavila i kažemo svim ženama da im verujemo, da su veće od traume koje su doživele. Stvorićemo društvo gde su žene bezbedne i slobodne. Jak ženski glas će srušiti ovaj sistem koji nam ne dozvoljava da razvijemo sve svoje kapacitete.",iščekivanje,iščekivanje,poverenje,true,true
20,47,1475501422540120064,"#NisamPrijavila jer sam mislila da je ovo normalno. Nisam prijavila jer sam mislila da hoce da mi pomogne.
Nisam prijavila jer sam verovala svojoj porodici.",tuga,tuga,poverenje,true,true
20,48,1475159443927142400,#Nisamprijavila me toliko istrigerovao da ne mogu da dočekam sutrašnji termin terapije da izvrištim to iz sebe,bes,bes,bes,true,true
20,49,1475450767469387776,"#NisamPrijavila je poraz našeg društva!Žrtve nasilja nemaju povjerenja u institucije, koje bi trebalo da nas štite od nasilja,mali broj žena koje prijavi nasilje izložen je dodatnom institucionalnom nasilju.

Drage žene i djevojke važno je da ste progovorile
#ŠutnjaNasNeŠtiti",bes,bes,bes,true,true
21,0,1475100434650263557,"Читам #nisamprijavila ознаку, подсећам се колико психопата, манијака чучи у наизглед допадљивим, пријатним, успешним људима
Језиво...",,gađenje,strah,false,true
21,1,1475369498953891842,"#NisamPrijavila kada je nastavnik iz srpskog u 7. osnovne izvređao nas, devojčice, a nekima lupio i šamare jer smo imale kratku kosu i repiće pozadi i sa strane. Jednoj je i odsekao repić na času. Ta devojčica je nakon toga promenila školu. Nama, ostalima, je to bilo normalno.",,strah,tuga,false,true
21,2,1475355789011398660,"Vec sam jednom pisala ovde o tome, #NisamPrijavila jer me je bilo sramota. Komsija, ugledan clan drustva koji voli da dodiruje tinejdzerke.",gađenje,gađenje,gađenje,true,true
21,3,1475174625520852994,"Žene koje nemate šta da prijavite, ipak podržite #nisamprijavila jer ako nisi ti doživela otkud znaš da nije tvoja mama, baba, sestra, kuma, ćerka. Otkud znaš da neće? 
A ove koje lajkaju morone, nećete se udati jadne ako ih podržavate. Naučite se na bolje.",bes,bes,bes,true,true
21,4,1475487121725140998,Cekali su me to vece na stanici Novi Beograd i istog momenta odveli u policiju…i hvala im zauvek na tome jer podrska roditelja je navaznija u tim godinama…A on je bio kondukter u vozu Novi Sad-Beograd i mislim da cu se uvek secati tog straha….#NisamPrijavila,strah,strah,strah,true,true
21,5,1479540201236189189,@[user] Citam i ne verujem sta citam. A uglavnom to pisu isti oni koji su nedavno pisali sasvim suprotno uz #nisamprijavila Glavni argument im je i ona je maltretirala i pljuvala mnoge. Pa uglavnom nesrecni ljudi tako i lece svoje frustracije. Da ne verujes sta ljudi pisu.,iznenađenje,iznenađenje,bes,true,true
21,6,1479114014793764868,"@[user] Dačo svaka ti je kao u Njegoša. Mislio sam baš da idem na proteste ali me nekako više boli #nisamprijavila, Igor Jurić i šta rade njegovom pokojnom detetu, Rio Tinto, i tako u nedogled...",tuga,tuga,tuga,true,true
21,7,1475483842744143875,"Svi ovi #NisamPrijavila tvitovi i stvari zbog kojih ni majka ni ja nismo prijavile su mi vetar u leđa da završim studije i, nadam se, donesem malo pravde ženama i ovoj mučenoj zemlji
Do tad samo acab",,iščekivanje,iščekivanje,false,true
21,8,1475180108021485568,"#NisamPrijavila jer mi je mama rekla da nema novca da se odvojimo od nasilnog oca, jer je rekla da će moja baka i moj deka biti razočarani i tužni čak i ako su znali za sve, jer sam bila uplašena, jer sam bila još ""dete koje ništa ne zna""...",strah,strah,strah,true,true
21,9,1475164455147380745,#NisamPrijavila jer sam policajac. Žene policajce valjda muževi ne tuku. Ili samo u to ni jedna institucija u ovoj zemlji ne veruje.,,Emocionalno neutralno,bes,false,false
21,10,1475107204919353347,"@[user] Vreme je da prijavimo, makar na hashtagu #nisamprijavila kako bi se video obim ovog problema. Mnogi na #caosvima su anonimni, vecinom zene, tako da ko zeli moze da ovde da prijavi. Da otvorim svojom pricom 👇👇",,,poverenje,false,false
21,11,1475047002086035459,Ako nakon pokretanja #NisamPrijavila ne usledi naše preispitivanje zašto #NisamPrimetio i zašto institucije #NisuReagovale onda je definitivno problem u nama.,,,bes,false,false
21,12,1475076604158226435,toliko se divim svim ženama koje su tvitovale #NisamPrijavila,radost,radost,poverenje,true,true
21,13,1475119675386249221,#NisamPrijavila jer mi je bilo 8 godina i on je bio moj otac.,,,strah,false,false
21,15,1475393481086574598,"#NisamPrijavila Bila je noć, kafana, malo se popilo. Igrala sam sa njegovim drugom, sela, povukao me za kosu, na kvarno udario u vilicu. Ustao i ko pička pobegao. Otišla sam kući, popričala sa prijateljima. Otišla na pregled, prijavila ga. Dobio zabranu prilaska",,bes,bes,false,true
21,16,1476734211876958218,@[user] Retaaard kad je napisao pre par dana #nisamprijavila nisam mogla da verujem sta poredi budaletina!! Teraj to u kurac bolesnik!,bes,bes,bes,true,true
21,17,1475251300161961994,"@[user] Pitam se samo odakle pravo da se ukljucuju na #NisamPrijavila svi oni koji su po medijima razvlacili glumice koje su prijavile “uticajne” likove…
Dvojni moral bez morala!",bes,bes,bes,true,true
21,18,1477776149988225025,"Veceras smo culi dosta korisnih saveta, drugaciji je spejs bio od prethodnog. Nastavicemo da se bavimo ovom temom i dalje. Hvala svima koji su ucestvovali, podelili svoju pricu, savet ili samo slusali.
#NisamPrijavila
#nisisama",poverenje,poverenje,radost,true,true
21,19,1475490333278576641,@[user] @[user] Nažalost ovo je jedini način jer da se nije oglasila sestra ove devojke i ona bi bila samo još jedna u nizu #nisamprijavila ....,tuga,tuga,tuga,true,true
21,20,1475270232625319937,#NisamPrijavila jer nisam prepoznala seksualno zlostavljanje,Emocionalno neutralno,Emocionalno neutralno,tuga,false,false
21,21,1475526091896991750,"Nikada #NisamPrijavila psihičko zlostavljanje od strane mog zeta kada sam imala svega 8 godina, a kasnije kada sam bila u pubertetu komentariao moje noge. Koji je moju sestru nasilno odvojio od naše porodice, za kog smo čuli da ju je maltretirao.",,tuga,strah,false,true
21,22,1475172397473013760,upravo citam #NisamPrijavila i ne mogu da vjerujem kroz sta zene prolaze divim se svakoj ikad❤️,,iznenađenje,iznenađenje,false,true
21,23,1475536725531320321,"#nisamprijavila razmišljam koliko je žena ovde iskusilo i videlo dečake u osnovnoj školi kako savatavaju devojčice/zadižu im suknje, majice. Koliko ih je bilo kažnjeno? Koliko su čule ""to su dečaci, proći će ih"" i ""ne bi te dirali da nisi lepa"" tokom odrastanja.
Učimo dečake da",,gađenje,bes,false,true
21,24,1476606761104814091,"Nije pitanje zasto #NisamPrijavila, nego je pitanje ima li itko dobro iskustvo s prijavom da bar jednom cujemo da se isplatila. Svaka cast žene!",,radost,iščekivanje,false,true
21,25,1475184248520949761,"#NisamPrijavila 
Čitam tvitove, šokiran sam i besan. Ali onda naletim na trule priče gde je neko nekog ružno gledao u busu itd. Nemojte čisto da biste nešto napisali da pišete gluposti i time jebeno obesmišljavate ceo ovaj pokret. Ovo je ozbiljno i zna se na šta se ovo odnosi.",bes,bes,bes,true,true
21,26,1475416141090758664,"Postoji li jedna iskrena inicijativa, kojoh je cilj samo pomoć/korist za neku grupaciju i ne sadrži direktan napad na Srbiju i/ili SPC,
a da je u njoj učestvovala Staša #NisamPrijavila Zajević?",,,bes,false,false
21,27,1475439922043572229,"#NisamPrijavila bezbroj puta, ali JESAM PRIJAVILA nedavno ljigave nasilno-seksističke komentare na radnom mjestu.  Uz malo oklijevanja, oformljena je komisija i ljigavcu izrečena opomena i naloženo da mi se izvini - primjereno nedjelu.  MEĐUTIM, u zapisnik komisije uvrštene su...",bes,bes,gađenje,true,true
21,29,1475112441210146816,"@[user] @[user] #NisamPrijavila  dečka s kojim sam bila 3 godine (17-20) Psihički me zlostavljao, vrijeđao, kontrolirao.. kad sam napokon skupila snage i hrabrosti da odem uhvatio me toliko jako za ruke da su mi ostale modrice, samo da ne odem, sigurna sam da sam da bi me i udario da sam ostala.",strah,strah,strah,true,true
21,30,1475018934101417985,"#nisamprijavila Savet muškarcima: čitajte, ali nemojte da se pretvarate da ste razumeli. Niste. Nekoliko hiljada godina smo učeni da ne razumemo. Ne postavljajmo glupa i suvišna pitanja, samo im pružimo podršku uvek i svugde.",,poverenje,bes,false,true
21,31,1475462058686750724,"Vidim da se #nisamprijavila u kratkom roku pretvorilo dobrim delom u ,,kulturni rat"" - diskusije o srpstvu, patrijarhatu, kakav je profil onih koji relativizuju ili propagiraju hešteg, bla bla bla. Svaka čast na potpunom promšaju poente, stvarno. A da se fokusiramo na bitne",,,bes,false,false
21,32,1475160096221052928,"Važne su kampanje #NisamPrijavila, ali one su kratkog daha. Treba svaki dan hrabro ići kroz život, ne dati na sebe, prijavljivati nasilje, bodriti zastrašene i uplašene. Svaki dan je prilika da budemo ljudi.",,,poverenje,false,false
21,33,1475241591631720450,"čitajući #nisamprijavila iskustva i zbog same činjenice da su mnogobrojna, poželim apsolutnu izolaciju od dodira ostatak života",,strah,gađenje,false,true
21,34,1475748993569275906,"@[user] Strašno je kad između #prijavilasam i #NisamPrijavila...gotovo da nema razlike. E, to je opasno.",,,strah,false,false
21,35,1476286311971622915,@[user] Ovo je uzas na kugli zemaljskoj. 😔  #NisamPrijavila,tuga,tuga,tuga,true,true
21,36,1475044982021136384,"#NisamPrijavila prijavljujte sve, jer Vaše prijave znače mnogo!",iščekivanje,iščekivanje,poverenje,true,true
21,37,1475360693897605123,"#NisamPrijavila jer su mi rekli da nemam pravo, jer sam sigurno necim sama izazvala, jer je to tako bilo oduvijek, jer samo luda osoba zeli unistit obitelj covjeku, jer sam krivo shvatila,..
#NisamPrijavila jer zivim u Hrvatskoj u 21. stoljecu.",bes,bes,bes,true,true
21,38,1475553974879203330,"I dalje se ježim na #nisamprijavila tvitove.

Svoj ne smem ni da napišem!",strah,strah,strah,true,true
21,39,1475121148463562752,"@[user] Sa svakim novim #nisamprijavila tvitom raste bes u meni, bes što nisam bio u prilici da sprečim, bes zbog nemoći da pomognem. Želim da se više nikome ne dogodi, i da podrška nikad ne izostane, i ako nešto znači, želim da znaš da više nisi sama, sad imaš nas. Srce i podrška!❤❤❤",bes,bes,bes,true,true
21,40,1475715261072396292,"Zašto žene čekaju?
""Žene ne čekaju, naša kultura ih ne čuje""  A.M.

#NisamPrijavila",,bes,bes,false,true
21,41,1475204685355270149,bože čitam #nisamprijavila i plačem,tuga,tuga,tuga,true,true
21,42,1476236288810496009,"Kasno uveče čujem kako je sa jedne strane sobe vuče na drugu. Ona zapomaže sa poda, čujem jer je tik uz plafon, u ćošku. Nije prvi put da policija izlazi na teren. Sve komšije čuju. Prijavila sam, ali ništa....
#NisamPrijavila",tuga,tuga,strah,true,true
21,43,1475219214956994562,"#NisamPrijavila kad me oženjeni kum moje drugarice napao u kolima posle njihove slave. Vozio nas troje kući, ja ostala poslednja  (jbg Jerković). Dok mi je gurao glavu ka svom međunožju, lupila ga štiklom među oči i pobegla. Otišla kući hramajući preko Plavog mosta bez cipele.",,strah,strah,false,true
21,44,1479450491213996038,"@[user] licemerno je što su do pre dve nedelje podržavali #nisamprijavila, a sad odjednom krive ženu samo zato što je poznata ličnost koju ne vole",gađenje,gađenje,bes,true,true
21,45,1475062935504531461,"#NisamPrijavila - sa posledicama trauma,  preživele/i seksualnog nasilja nose se godinama. Obezbediti sistemsku podršku, uključujući i širenje mreže psihosocijalne podrške u zajednici, od krucijalne je važnosti. 
#mentalnozdravlje #podrška #nisisama #nisisam",,poverenje,tuga,false,true
21,46,1475437184572444677,"#NisamPrijavila jer je manipulator koji uvijek pričom pridobije ljude na svoju stranu. Ili jer su mu roditelji važni ljudi u gradu.
Šutila sam jer kad zamislim da moja majka zna osjetim koliko bi je bolilo. Uz sve probleme u životu koje ima, ja sam pred njom uvijek bila sretna...",strah,strah,tuga,true,true
21,47,1475196040055824384,"Kada jesam prijavila, prvo pitanje u policiji je bilo “A čime ste ga izazvali, nemoguće da je iz čista mira!?” Zato, #NisamPrijavila jeste uobičajeno kod nas, ali i jako poražavajuće. Moj problem je bio majušan u odnosu na ovo što sada isplivava. Tužan smo mi narod. I glup. 😞",tuga,tuga,tuga,true,true
21,48,1475163274358538246,пуни љубави шаљем мојим девојкама. #NisamPrijavila ❤️,radost,radost,radost,true,true
21,49,1475172336580108296,"Dok čitam sve ove  #NisamPrijavila priče, prisećam se prošlosti, za koju mi je trebalo dosta vremena da je potisnem negde, saosećam se sa svim devojkama/ženama, ali isto tako i muškarcima koji prolaze kroz bilo kakvo nasilje, bilo to fizičko ili psihičko isto je!❤️",,tuga,tuga,false,true
22,0,1475994287460569088,"da stanemo na stanicu dok otkuca poruku), nisam prijavila koliko sam bezala u sred bela dana dok su me ljudi gledali, a on izasao iz auta i krenuo za mnom. Prijavila sam taksi udruzenju koje nije ni odreagovalo, niti me pozvalo posle. #NisamPrijavila da se bojim taksija od tada.",strah,strah,strah,true,true
22,1,1475127981916016641,"#NisamPrijavila
drugarica je prijavila oca koji je majku tukao godinama, a tog dana, kada se konačno osmelila da pokuša da joj pomogne, nju je davio, držeći je pritisnutu kolenom na grudima... došli su da mu kažu ""nemojte to više raditi"", a njih dve godinama živele po tuđim...",,bes,strah,false,true
22,2,1475082856909217795,"#nisamprijavila Toliko potresnih tvitova danas pročitah, te žene nisu ni svesne koliko su zapravo hrabre. Ježim se, a istovremeno sam i besna. Besna na svet prepun monstruma i na sve one koji će prvo osuditi žrtvu, a tražiti izgovore za te monstrume.",bes,bes,bes,true,true
22,3,1475396291635077120,"15K tvitova #NisamPrijavila , juče i prvi spejs na tu temu. 

Tviter - vaše pravo da znate o čemu Srbija i njene institucije ćute decenijma.",Emocionalno neutralno,Emocionalno neutralno,bes,false,false
22,4,1475430510809726978,"Užasnuta sam brojem žena koji se oglasili #nisamPrijavila? A tek koje nisu? Pa ko su ti nasilnici oko nas? Naši očevi, braća, prijatelji, stričevi... Ne, mi smo u kamenom dobu, trećeg nema?",gađenje,gađenje,gađenje,true,true
22,5,1475378075512803331,"#NisamPrijavila #NisamPrijavio 
Poznajem jako mnogo ljudi koji ćute ceo život. Gledao sam kako im se gorke suze slivaju niz lice jer još uvek nose tu bol u sebi. Slušao sam već odrasle ljude kako otvaraju svoju dušu, ali kasno.
Naučite vašu decu da ste im najbolji prijatelji.",tuga,tuga,tuga,true,true
22,6,1475234535650611210,Hteo sam da 🔃 sve #NisamPrijavila priče. Drago mi je što nisam ni približno uspeo. Drago mi je što je toliko ljudi odlučilo da prestane da ćuti.,radost,radost,radost,true,true
22,8,1475422746721067017,Znala sam da trebam samo da citam #NisamPrijavila a ne odgovore jer mi se sere od ljudi koji se bukv POTRUDE da nadju bilo kakvo opravdanje za nasilje,bes,bes,gađenje,true,true
22,9,1475231368447672336,"tog dana mi se mozak prevrtao i nisam mogla išta da kažem, kako ja nju da utešim ili ohrabrim, mogla sam samo da je slušam
sad čitam #nisamprijavila nadajući se da je moja ""drugarica"" iz covid ambulante živa, zdrava i srećna",iščekivanje,iščekivanje,strah,true,true
22,10,1475437413728202757,"Silovanje psihe #NisamPrijavila, a  danima nisam spavala od pretnji bivšeg izvođača radova na F.gori .... jer žena, bez muške zaštite, 75km udaljena, koju je hteo da opelješi. 

Znam, nije uporedivo sa fizičkim nasiljem, al' utiče ...  :(",strah,strah,strah,true,true
22,11,1475419342397644803,Od #NisamPrijavila krv mi se ledi u žilama...ljubav za sve 😔❤,tuga,tuga,tuga,true,true
22,12,1475788852954607632,#NisamPrijavila Подршка за све жене жртве насиља.,,poverenje,tuga,false,true
22,13,1475107992215375874,"читајући туђе и присећајући се моје приче иза #NisamPrijavila , све што могу да кажем јесте да се плашим колико нас још има поред свих ових прича и твитова и инстаграм постова.
осећам се беспомоћно када се ставим у ваше коже и схватим како сам се ја осећала,",strah,strah,strah,true,true
22,14,1475125938027470851,#NisamPrijavila jer sam imala 15 godina i to mi je bila prva veza gde sam bila ubeđivanja da je to normalno i da to našu vezu čini jačom,,,strah,false,false
22,15,1475129848628711431,#NisamPrijavila jer me je bilo sramota što sam se našla u par situacija u neznanju i jer je druga strana bila uverena da je sve OK. Tek mnogo godina kasnije sam shvatila šta mi se u tih par navrata desilo. Bila me je sramota što sam bila glupa tako.,,gađenje,tuga,false,true
22,16,1475121455738327044,"#NisamPrijavila pokret me natjerao da otvorim Twitter account jer se pronalazim u svakoj riječi, saosjećam sa svakom ženom/djevojkom i jer je ovo najbitniji momenat u 2021 koji mora da donese promjene.",,iščekivanje,iščekivanje,false,true
22,17,1475394038866001921,"са овим #NisamPrijavila се не постиже ништа, осим што ће девојке овде да олакшају душу. 
чак мислим и да је погрешно јер ће многе доживети то као да је сасвим нормално да не пријаве. није нормално.

боље направите неки нпр. #PrijaviNaVreme и охрабрујте девојке да пријављују.",,Emocionalno neutralno,bes,false,false
22,19,1475558708423929860,#NisamPrijavila jer sam imala 10 godina i naterala sam sebe da zaboravim na to.,,tuga,tuga,false,true
22,20,1475521468016603139,"Plaćamo policiju i državnu administraciju da rade svoj posao, da bismo mi mogli da radimo svoje poslove.
I to onda moramo umesto njih.
Čemu služe onda???
#NisamPrijavila",bes,bes,bes,true,true
22,21,1475093280354353154,"ovo je prvi put posle skoro 10 godina da me nije strah da ispričam i da se zaista ne osećam kao krivac, već kao pobednik. #nisamprijavila",radost,radost,radost,true,true
22,22,1475157481420726277,"само желим да пружим подршку свим девојкама које су испричале своје приче, а и онима које нису. Нисте саме. ❤️ #nisamprijavila",poverenje,poverenje,poverenje,true,true
22,23,1475030650365304832,"#NisamPrijavila
Poruka za sve devojke i žene.
Neka vam ovo bude primer da ne budete slabici. 
Učite na tuđim greškama i slabostima.
Bori se, nemoj ćutati!",,,bes,false,false
22,25,1480249991239188487,"@[user] Feministkinje koje su se cule u #nisamprijavila,vjerovatno su bile tu i pljeskale ushiceno jer su muslimanke same to trazile #hypocrisy",gađenje,gađenje,bes,true,true
22,26,1475520635766030351,"#NisamPrijavila 
Imala sam 7-8 godina i bila sam sama kod kuce, kada je dosao komsija koji je bio mnogo puta ranije kod nas i uzeo me u krilo kao mnogo puta ranije, samo sto me je tog puta detaljno ispipkao po celom telu, mislim da je to pipkanje trajalo pola sata... ⬇️",,,strah,false,false
22,27,1475537193502490627,"#nisamprijavila im se može i da je to normalno a devojčice da ih niko neće zaštititi i da su same krive jer da nisu x,y,z, onda ih ne bi dirali.",,gađenje,bes,false,true
22,28,1475816778987098120,@[user] @[user] Ne svidja vam se pa udrite po njoj a sa druge strane propagandu #NisamPrijavila branite nek ispadne da su muskarci zlo. Da ne pricam sta radite @[user] nju otprilike treba razapeti na terazijama jer se usprotivila propagandi  #nisamPrijavila #nisisama,bes,bes,bes,true,true
22,30,1475958688636620800,"@[user] @[user] Autor i sam upada u logičku zamku jer i on #nisamprijavila posmatra kroz prizmu svojih anti-femnističkih stavova (feminizam izjednačava sa mizandrijom), te stoga ne bi ni trebao da uzima učešće u raspravi, jer, jelte, ima ima političke pozadine",bes,bes,bes,true,true
22,31,1475138800108150784,"Ненормалну снагу и успела да га одгурнем и ошамарим. Да, #NisamPrijavila, али сам рекла првом момку из обезбеђења. Мислим да је добио додатне батине, нисам сигурна, али је био избачен из локала. А моје сузе су кренуле тек када сам се смирила. Још једном, хвала ти тата на томе ❤️",,,poverenje,false,false
22,32,1476169396095791104,Sve dok o bezbednosti gradjana vode računa upravo ovakva gamad broj tvitova na #NisamPrijavila će samo da raste + na sve to dodamo one devojke koje su potpuno istraumirane i ne mogu da govore o tome na bilo koji način a sigurna sam da nas je mnogo,bes,bes,bes,true,true
22,33,1475092636084195332,"#NisamPrijavila jer sam bila izmanipulisana, zavisila sam od njegove 'ljubavi' ubeđena da bez njega ne mogu da živim, opravdavala ga i tako dalje",,tuga,tuga,false,true
22,34,1475432616845361158,#NisamPrijavila jer sam mislila da je u redu ako smo u vezi.,,Emocionalno neutralno,poverenje,false,false
22,35,1475096828064538630,"Davno me je uhvatio neki za vrat i nabio u zid pa sam ja kao jaka i sposobna njemu razbila nos, ali sad što više razmišljam vidim koliko je bilo da #NisamPrijavila jer nisam znala, jer i dalje učim šta je nasilje, mislila sam da to tako treba, ili da sam sama birala, zaslužila.",,tuga,tuga,false,true
22,36,1475166891207499777,Oko struka pokušao da me odvuče u haustor. Od tog sporta je tada bilo koristi i uz ogroman napor sam uspela da se odbranim i pobegnem. Drhtala sam kao prut. A poslednji put #NisamPrijavila ja već je to uradila moja sestra i zato joj hvala do neba. Moj je heroj zbog toga.,,strah,strah,false,true
22,37,1475075455183110145,"#NisamPrijavila jer bi ispalo da se dedina unuka žali. Deda mi je bio direktor škole, a #bullying sam najviše zbog toga doživljavala. Iako je deda otišao u penziju kada sam ja krenula u prvi razred. Osam godina sam se nosila sa tim, niko od odraslih nije primetio.",,tuga,tuga,false,true
22,38,1476087252845481985,"#NisamPrijavila Jako je bitan izbor u životu.Nasilni partneri čine manje od 0,1 % našeg društva.Biraj mudro.",,Emocionalno neutralno,iščekivanje,false,false
22,39,1479703093495410689,"@[user] Mislim da nasilje ne treba da ima veze sa imenom i prezimenom žene koja je pretrpela ili trpi. #NisamPrijavila treba da oživi u svakom smislu jer ne bi počeli godinu sa ženom koja je nažalost ubijena i ženom koja je maltretirana.
Danas JK sutra TI,nasilniku ne treba povod.",,gađenje,bes,false,true
22,40,1475081694847938564,#NisamPrijavila jer je bilo moje prvo seksualno iskustvo i nisam znala šta znači pristanak. Nije me niko naučio,,tuga,tuga,false,true
22,42,1475829910803472385,#NisamPrijavila jer mi je sama pomisao na taj niži oblik života toliko jeziva da ne želim da prolazim kroz nas takozvani pravosudni sistem,,gađenje,gađenje,false,true
22,43,1475516919595810819,"#NisamPrijavila Jedna zanimljiva stvar sa psihoterapije a na ovu temu je, žene se često pitaju:
 -Da li svaki nasilnik već na početku veze ili interakcije planira nasilje?
-Ne nužno, ali uvek želi i planira KONTROLU nad nama, a to jeste vid nasilja.",,,strah,false,false
22,44,1475388390191374340,"Zato podržavam sve žene koje su svoju intimu, njen najbolniji i najosetljiviji deo iznele raznolikoj pažnji javnosti kroz #NisamPrijavila .

To nije lako, u najmanju ruku.

To je ponovno preživljavanje, to je izloženost i rizik.

I zato ih takođe moramo podržati. I sada i uvek ✊",radost,radost,tuga,true,true
22,45,1476342995456868354,"Ko je sudija iz koji je pustio smeće iz zatvora?
Ko je inspekor iz koji je pustio smeće iz zatvora?
Ko je tužilac i zašto smećetu nije produžen pritvor?
Ko su pripadnici mup-a koji su trebali da štite ove nesrećne žene? 
TI ljudi su srž našeg problema!
Jebite se!
#nisamprijavila",bes,bes,bes,true,true
22,46,1475907493683470341,Mučno je kad pročitaš sva svjedočanstva pod #NisamPrijavila i u nekima pronađeš sebe. Pa osvijestiš neke stvari.,tuga,tuga,tuga,true,true
22,47,1475507200265175042,"Ove godine definitivno najvažniji hašteg je #NisamPrijavila i samo da znate, niste same, divim(o) vam se jer ste odlučile da podelite to sa svima... Time ste ohrabrile druge žene da se spasu ⬇️",poverenje,poverenje,poverenje,true,true
22,48,1475571676222050304,kolika je u stvari sramota za naš narod to što svaka druga djevojka/žena u svom tvitu #NisamPrijavila piše kako je jedan od razloga što nije prijavila to što joj niko ne bi vjerovao,bes,bes,bes,true,true
22,49,1475139429232742412,"Brate mili, koji je ovo horor od ovih #NisamPrijavila tvitova. Jadne ove naše majke, sestre, ćerke, drugarice.
Kakvi užasi...
Ne dao bog nikom",tuga,tuga,strah,true,true
